http://graphs.gw.govt.nz/?siteName=Chanel%20College%20AQ&dataSource=PM2.5%20(Hourly%20Average),,,,
Year,Day,Month,Hour, PM2.5
2016,14,2,7,5.134
2016,14,2,8,5.332
2016,14,2,9,8.819
2016,14,2,10,8.203
2016,14,2,11,6.742
2016,14,2,12,4.848
2016,14,2,13,5.09
2016,14,2,14,4.445
2016,14,2,15,4.22
2016,14,2,16,4.492
2016,14,2,17,4.151
2016,14,2,18,16.492
2016,14,2,19,8.954
2016,14,2,20,6.605
2016,14,2,21,4.564
2016,14,2,22,3.169
2016,14,2,23,3.694
2016,14,2,24,2.628
2016,15,2,1,5.636
2016,15,2,2,-0.519
2016,15,2,3,-0.917
2016,15,2,4,2.167
2016,15,2,5,3.749
2016,15,2,6,4.255
2016,15,2,7,3.007
2016,15,2,8,1.76
2016,15,2,9,3.608
2016,15,2,10,5.223
2016,15,2,11,8.932
2016,15,2,12,11.388
2016,15,2,13,11.564
2016,15,2,14,12.268
2016,15,2,15,9.144
2016,15,2,16,11.477
2016,15,2,17,8.579
2016,15,2,18,10.32
2016,15,2,19,5.59
2016,15,2,20,4.338
2016,15,2,21,3.49
2016,15,2,22,5.018
2016,15,2,23,7.562
2016,15,2,24,4.746
2016,16,2,1,4.825
2016,16,2,2,16.883
2016,16,2,3,16.693
2016,16,2,4,7.684
2016,16,2,5,7.268
2016,16,2,6,7.832
2016,16,2,7,3.47
2016,16,2,8,6.552
2016,16,2,9,9.441
2016,16,2,10,0
2016,16,2,11,2.978
2016,16,2,12,5.027
2016,16,2,13,6.173
2016,16,2,14,5.646
2016,16,2,15,8.494
2016,16,2,16,12.453
2016,16,2,17,4.039
2016,16,2,18,4.754
2016,16,2,19,5.326
2016,16,2,20,1.238
2016,16,2,21,0.867
2016,16,2,22,1.426
2016,16,2,23,6.246
2016,16,2,24,12.004
2016,17,2,1,11.55
2016,17,2,2,1.792
2016,17,2,3,2.738
2016,17,2,4,0.864
2016,17,2,5,-0.371
2016,17,2,6,3.013
2016,17,2,7,-1.515
2016,17,2,8,0.166
2016,17,2,9,1.863
2016,17,2,10,2.386
2016,17,2,11,3.325
2016,17,2,12,3.714
2016,17,2,13,1.016
2016,17,2,14,2.86
2016,17,2,15,0.317
2016,17,2,16,-0.556
2016,17,2,17,3.002
2016,17,2,18,3.271
2016,17,2,19,4.481
2016,17,2,20,1.562
2016,17,2,21,2.264
2016,17,2,22,2.414
2016,17,2,23,3.679
2016,17,2,24,-0.531
2016,18,2,1,4.015
2016,18,2,2,4.475
2016,18,2,3,3.926
2016,18,2,4,4.787
2016,18,2,5,4.448
2016,18,2,6,2.089
2016,18,2,7,4.518
2016,18,2,8,8.46
2016,18,2,9,7.949
2016,18,2,10,2.204
2016,18,2,11,2.784
2016,18,2,12,1.761
2016,18,2,13,4.575
2016,18,2,14,1.88
2016,18,2,15,-0.172
2016,18,2,16,3.263
2016,18,2,17,4.122
2016,18,2,18,4.372
2016,18,2,19,4.23
2016,18,2,20,4.306
2016,18,2,21,3.236
2016,18,2,22,4.412
2016,18,2,23,-0.247
2016,18,2,24,0.271
2016,19,2,1,4.787
2016,19,2,2,6.205
2016,19,2,3,9.272
2016,19,2,4,3.849
2016,19,2,5,1.638
2016,19,2,6,6.512
2016,19,2,7,10.001
2016,19,2,8,11.618
2016,19,2,9,6.113
2016,19,2,10,5.068
2016,19,2,11,1.427
2016,19,2,12,3.338
2016,19,2,13,2.639
2016,19,2,14,3.673
2016,19,2,15,6.799
2016,19,2,16,5.844
2016,19,2,17,2.481
2016,19,2,18,5.442
2016,19,2,19,2.915
2016,19,2,20,2.214
2016,19,2,21,2.76
2016,19,2,22,1.728
2016,19,2,23,0.608
2016,19,2,24,2.994
2016,20,2,1,2.698
2016,20,2,2,2.698
2016,20,2,3,2.6
2016,20,2,4,-0.58
2016,20,2,5,7.607
2016,20,2,6,6.336
2016,20,2,7,7.236
2016,20,2,8,10.527
2016,20,2,9,8.119
2016,20,2,10,10.615
2016,20,2,11,5.881
2016,20,2,12,2.393
2016,20,2,13,1.484
2016,20,2,14,7.815
2016,20,2,15,11.002
2016,20,2,16,9.813
2016,20,2,17,7.722
2016,20,2,18,3.951
2016,20,2,19,2.132
2016,20,2,20,0.464
2016,20,2,21,4.164
2016,20,2,22,0.242
2016,20,2,23,3.708
2016,20,2,24,2.677
2016,21,2,1,6.601
2016,21,2,2,6.316
2016,21,2,3,5.728
2016,21,2,4,6.993
2016,21,2,5,4.711
2016,21,2,6,3.766
2016,21,2,7,2.311
2016,21,2,8,2.02
2016,21,2,9,6.518
2016,21,2,10,4.852
2016,21,2,11,4.447
2016,21,2,12,3.854
2016,21,2,13,3.502
2016,21,2,14,3.58
2016,21,2,15,-3.789
2016,21,2,16,-1.61
2016,21,2,17,5.066
2016,21,2,18,5.412
2016,21,2,19,5.047
2016,21,2,20,5.436
2016,21,2,21,6.305
2016,21,2,22,4.989
2016,21,2,23,-0.757
2016,21,2,24,5.249
2016,22,2,1,7.878
2016,22,2,2,6.158
2016,22,2,3,4.678
2016,22,2,4,5.815
2016,22,2,5,4.808
2016,22,2,6,1.936
2016,22,2,7,-3.303
2016,22,2,8,0.281
2016,22,2,9,2.474
2016,22,2,10,5.065
2016,22,2,11,3.991
2016,22,2,12,4.367
2016,22,2,13,1.366
2016,22,2,14,3.079
2016,22,2,15,-11.413
2016,22,2,16,-2.662
2016,22,2,17,5.514
2016,22,2,18,4.833
2016,22,2,19,2.633
2016,22,2,20,2.871
2016,22,2,21,7.306
2016,22,2,22,6.185
2016,22,2,23,3.261
2016,22,2,24,7.256
2016,23,2,1,10.058
2016,23,2,2,8.172
2016,23,2,3,6.517
2016,23,2,4,4.258
2016,23,2,5,2.884
2016,23,2,6,5.066
2016,23,2,7,9.589
2016,23,2,8,10.802
2016,23,2,9,5.373
2016,23,2,10,5.619
2016,23,2,11,3.828
2016,23,2,12,3.064
2016,23,2,13,4.053
2016,23,2,14,4.593
2016,23,2,15,0.443
2016,23,2,16,1.937
2016,23,2,17,1.976
2016,23,2,18,2.442
2016,23,2,19,2.36
2016,23,2,20,4.192
2016,23,2,21,6.197
2016,23,2,22,1.927
2016,23,2,23,7.2
2016,23,2,24,7.831
2016,24,2,1,3.042
2016,24,2,2,4.357
2016,24,2,3,7.082
2016,24,2,4,1.71
2016,24,2,5,5.864
2016,24,2,6,2.328
2016,24,2,7,-1.116
2016,24,2,8,3.418
2016,24,2,9,3.413
2016,24,2,10,2.877
2016,24,2,11,6.214
2016,24,2,12,3.989
2016,24,2,13,4.044
2016,24,2,14,1.238
2016,24,2,15,6.109
2016,24,2,16,9.817
2016,24,2,17,5.269
2016,24,2,18,5.085
2016,24,2,19,3.788
2016,24,2,20,1.829
2016,24,2,21,5.911
2016,24,2,22,1.017
2016,24,2,23,4.686
2016,24,2,24,3.327
2016,25,2,1,1.769
2016,25,2,2,2.501
2016,25,2,3,0.166
2016,25,2,4,1.495
2016,25,2,5,1.469
2016,25,2,6,2.709
2016,25,2,7,9.295
2016,25,2,8,14.896
2016,25,2,9,6.744
2016,25,2,10,3.593
2016,25,2,11,4.565
2016,25,2,12,2.73
2016,25,2,13,0.204
2016,25,2,14,-0.93
2016,25,2,15,6.494
2016,25,2,17,15.672
2016,25,2,18,4.993
2016,25,2,19,0.514
2016,25,2,20,2.8
2016,25,2,21,4.175
2016,25,2,22,3.64
2016,25,2,23,2.839
2016,25,2,24,-1.185
2016,26,2,1,-3.169
2016,26,2,2,2.787
2016,26,2,3,2.388
2016,26,2,4,3.361
2016,26,2,5,8.341
2016,26,2,6,7.825
2016,26,2,7,7.079
2016,26,2,8,0.179
2016,26,2,9,1.702
2016,26,2,10,6.11
2016,26,2,11,8.195
2016,26,2,12,3.522
2016,26,2,13,0.828
2016,26,2,14,2.841
2016,26,2,15,1.437
2016,26,2,16,2.325
2016,26,2,17,3.429
2016,26,2,18,1.356
2016,26,2,19,1.314
2016,26,2,20,0.352
2016,26,2,21,1.169
2016,26,2,22,1.684
2016,26,2,23,3.748
2016,26,2,24,12.468
2016,27,2,1,18.505
2016,27,2,2,21.336
2016,27,2,3,2.979
2016,27,2,4,5.048
2016,27,2,5,2.896
2016,27,2,6,-1.399
2016,27,2,7,4.491
2016,27,2,8,-9.919
2016,27,2,9,-9.967
2016,27,2,11,-2.557
2016,27,2,12,3.271
2016,27,2,13,2.561
2016,27,2,14,3.447
2016,27,2,15,4.41
2016,27,2,16,5.956
2016,27,2,17,2.212
2016,27,2,18,-2.857
2016,27,2,19,3.108
2016,27,2,20,3.767
2016,27,2,21,1.526
2016,27,2,22,4.278
2016,27,2,23,4.857
2016,27,2,24,-3.116
2016,28,2,1,-6.529
2016,28,2,2,-1.158
2016,28,2,3,0.901
2016,28,2,4,6.946
2016,28,2,5,6.299
2016,28,2,6,-0.34
2016,28,2,7,8.579
2016,28,2,8,5.764
2016,28,2,9,7.374
2016,28,2,10,16.186
2016,28,2,11,8.536
2016,28,2,12,11.829
2016,28,2,13,4.933
2016,28,2,14,0.535
2016,28,2,15,-0.103
2016,28,2,16,-0.672
2016,28,2,17,5.066
2016,28,2,18,-2.618
2016,28,2,19,-3.961
2016,28,2,20,3.334
2016,28,2,21,7.551
2016,28,2,22,8.748
2016,28,2,23,3.124
2016,28,2,24,0.756
2016,29,2,1,16.318
2016,29,2,2,19.802
2016,29,2,3,6.011
2016,29,2,4,7.246
2016,29,2,5,5.275
2016,29,2,6,9.928
2016,29,2,7,15.098
2016,29,2,8,13.897
2016,29,2,9,9.666
2016,29,2,10,2.677
2016,29,2,11,9.34
2016,29,2,12,6.74
2016,29,2,13,2.306
2016,29,2,14,4.609
2016,29,2,15,9.585
2016,1,3,1,5.43
2016,1,3,2,12.53
2016,1,3,3,9.469
2016,1,3,4,9.289
2016,1,3,5,6.461
2016,1,3,6,7.007
2016,1,3,7,2.652
2016,1,3,8,1.128
2016,1,3,9,9.245
2016,1,3,10,17.352
2016,1,3,11,20.297
2016,1,3,12,8.077
2016,1,3,13,0.802
2016,1,3,14,7.663
2016,1,3,15,3.57
2016,1,3,16,2.168
2016,1,3,17,3.379
2016,1,3,18,-0.565
2016,1,3,19,6.543
2016,1,3,20,8.209
2016,1,3,21,5.601
2016,1,3,22,4.873
2016,1,3,23,3.858
2016,1,3,24,-0.353
2016,2,3,1,-0.997
2016,2,3,2,14.577
2016,2,3,3,8.164
2016,2,3,4,3.389
2016,2,3,5,6.562
2016,2,3,6,-0.996
2016,2,3,7,5.11
2016,2,3,8,5.928
2016,2,3,9,6.924
2016,2,3,10,10.325
2016,2,3,11,11.162
2016,2,3,12,3.034
2016,2,3,13,5.159
2016,2,3,14,5.002
2016,2,3,15,4.474
2016,2,3,16,4.294
2016,2,3,17,7.063
2016,2,3,18,-0.407
2016,2,3,19,1.846
2016,2,3,20,4.282
2016,2,3,21,4.962
2016,2,3,22,3.785
2016,2,3,23,2.354
2016,2,3,24,6.402
2016,3,3,1,3.843
2016,3,3,2,-4.141
2016,3,3,3,4.578
2016,3,3,4,7.137
2016,3,3,5,3.791
2016,3,3,6,1.704
2016,3,3,7,4.894
2016,3,3,8,4.349
2016,3,3,9,-5.666
2016,3,3,10,4.374
2016,3,3,11,4.846
2016,3,3,12,4.521
2016,3,3,13,3.263
2016,3,3,14,4.59
2016,3,3,15,-1.173
2016,3,3,16,-8.537
2016,3,3,17,-7.087
2016,3,3,18,-2.741
2016,3,3,19,9.52
2016,3,3,20,8.864
2016,3,3,21,10.304
2016,3,3,22,8.342
2016,3,3,23,4.044
2016,3,3,24,5.239
2016,4,3,1,6.335
2016,4,3,2,10.864
2016,4,3,3,10.853
2016,4,3,4,5.327
2016,4,3,5,5.292
2016,4,3,6,4.78
2016,4,3,7,2.627
2016,4,3,8,3.89
2016,4,3,9,-6.889
2016,4,3,10,9.403
2016,4,3,11,11.872
2016,4,3,12,7.229
2016,4,3,13,3.373
2016,4,3,14,3.608
2016,4,3,15,3.89
2016,4,3,16,1.356
2016,4,3,17,-5.435
2016,4,3,18,-5.063
2016,4,3,19,-3.95
2016,4,3,20,2.311
2016,4,3,21,1.37
2016,4,3,22,4.673
2016,4,3,23,4.077
2016,4,3,24,5.99
2016,5,3,1,6.249
2016,5,3,2,8.203
2016,5,3,3,9.419
2016,5,3,4,6.428
2016,5,3,5,4.55
2016,5,3,6,3.131
2016,5,3,7,4.876
2016,5,3,8,5.021
2016,5,3,9,1.295
2016,5,3,10,2.511
2016,5,3,11,5.194
2016,5,3,12,3.131
2016,5,3,13,1.328
2016,5,3,14,1.792
2016,5,3,15,0.853
2016,5,3,16,1.508
2016,5,3,17,2.89
2016,5,3,18,7.415
2016,5,3,19,11.58
2016,5,3,20,4.76
2016,5,3,21,3.619
2016,5,3,22,4.851
2016,5,3,23,3.428
2016,5,3,24,2.733
2016,6,3,1,2.446
2016,6,3,2,3.338
2016,6,3,3,-0.154
2016,6,3,4,3.539
2016,6,3,5,3.079
2016,6,3,6,2.996
2016,6,3,7,2.207
2016,6,3,8,5.428
2016,6,3,9,2.723
2016,6,3,10,6.541
2016,6,3,11,9.585
2016,6,3,12,6.899
2016,6,3,13,3.506
2016,6,3,14,4.43
2016,6,3,15,0.122
2016,6,3,16,1.919
2016,6,3,17,6.436
2016,6,3,18,3.492
2016,6,3,19,-0.848
2016,6,3,20,5.561
2016,6,3,21,6.147
2016,6,3,22,5.215
2016,6,3,23,6.818
2016,6,3,24,4.243
2016,7,3,1,5.301
2016,7,3,2,3.66
2016,7,3,3,2.242
2016,7,3,4,3.941
2016,7,3,5,2.809
2016,7,3,6,3.386
2016,7,3,7,6.709
2016,7,3,8,7.777
2016,7,3,9,4.132
2016,7,3,10,5.082
2016,7,3,11,5.5
2016,7,3,12,7.108
2016,7,3,13,5.09
2016,7,3,14,3.984
2016,7,3,15,6.036
2016,7,3,16,7.363
2016,7,3,17,11.489
2016,7,3,18,11.669
2016,7,3,19,15.463
2016,7,3,20,13.128
2016,7,3,21,11.941
2016,7,3,22,9.257
2016,7,3,23,5.82
2016,7,3,24,3.15
2016,8,3,1,2.72
2016,8,3,2,-1.382
2016,8,3,3,-3.993
2016,8,3,4,5.253
2016,8,3,5,4.53
2016,8,3,6,3.668
2016,8,3,7,4.604
2016,8,3,8,3.681
2016,8,3,9,0.287
2016,8,3,10,15.897
2016,8,3,11,21.571
2016,8,3,12,8.382
2016,8,3,13,1.609
2016,8,3,14,3.731
2016,8,3,15,-0.077
2016,8,3,16,1.381
2016,8,3,17,2.4
2016,8,3,18,5.101
2016,8,3,19,9.551
2016,8,3,20,8.271
2016,8,3,21,6.862
2016,8,3,22,6.221
2016,8,3,23,1.574
2016,8,3,24,0.874
2016,9,3,1,3.442
2016,9,3,2,10.741
2016,9,3,3,9.757
2016,9,3,4,1.377
2016,9,3,5,3.624
2016,9,3,6,4.431
2016,9,3,7,5.161
2016,9,3,8,4.617
2016,9,3,9,1.383
2016,9,3,10,1.67
2016,9,3,11,8.965
2016,9,3,12,9.579
2016,9,3,13,5.999
2016,9,3,14,6.118
2016,9,3,15,5.419
2016,9,3,16,2.98
2016,9,3,17,3.07
2016,9,3,18,5.865
2016,9,3,19,8.9
2016,9,3,20,4.04
2016,9,3,21,-0.209
2016,9,3,22,3.035
2016,9,3,23,5.099
2016,9,3,24,3.908
2016,10,3,1,4.468
2016,10,3,2,-0.06
2016,10,3,3,5.662
2016,10,3,4,3.018
2016,10,3,5,4.112
2016,10,3,6,5.115
2016,10,3,7,-2.158
2016,10,3,8,4.295
2016,10,3,9,3.614
2016,10,3,10,-4.484
2016,10,3,11,6.719
2016,10,3,12,5.7
2016,10,3,13,6.184
2016,10,3,14,3.867
2016,10,3,15,0.488
2016,10,3,16,-2.988
2016,10,3,17,-0.982
2016,10,3,18,-3.557
2016,10,3,19,-4.021
2016,10,3,20,1.209
2016,10,3,21,-0.547
2016,10,3,22,-0.019
2016,10,3,23,3.647
2016,10,3,24,1.657
2016,11,3,1,1.83
2016,11,3,2,-0.435
2016,11,3,3,16.176
2016,11,3,4,15.679
2016,11,3,5,13.384
2016,11,3,6,10.957
2016,11,3,7,12.55
2016,11,3,8,11.109
2016,11,3,9,10.007
2016,11,3,10,10.504
2016,11,3,11,14.428
2016,11,3,12,7.943
2016,11,3,13,9.876
2016,11,3,14,12.723
2016,11,3,15,9.322
2016,11,3,16,7.799
2016,11,3,17,9.001
2016,11,3,18,9.293
2016,11,3,19,9.543
2016,11,3,20,5.574
2016,11,3,21,8.448
2016,11,3,22,7.83
2016,11,3,23,7.296
2016,11,3,24,6.66
2016,12,3,1,4.242
2016,12,3,2,5.884
2016,12,3,3,6.416
2016,12,3,4,6.718
2016,12,3,5,5.593
2016,12,3,6,3.021
2016,12,3,7,7.207
2016,12,3,8,4.281
2016,12,3,9,4.436
2016,12,3,10,8.974
2016,12,3,11,8.165
2016,12,3,12,4.525
2016,12,3,13,3.867
2016,12,3,14,3.149
2016,12,3,15,-0.61
2016,12,3,16,0.579
2016,12,3,17,0.256
2016,12,3,18,6.417
2016,12,3,19,9.409
2016,12,3,20,7.257
2016,12,3,21,5.634
2016,12,3,22,3.37
2016,12,3,23,2.464
2016,12,3,24,5.183
2016,13,3,1,2.596
2016,13,3,2,4.151
2016,13,3,3,-2.112
2016,13,3,4,9.56
2016,13,3,5,14.406
2016,13,3,6,8.372
2016,13,3,7,4.138
2016,13,3,8,-2.133
2016,13,3,9,-3.333
2016,13,3,10,-5.255
2016,13,3,11,-8.084
2016,13,3,12,5.231
2016,13,3,13,6.234
2016,13,3,14,2.695
2016,13,3,15,-3.712
2016,13,3,16,-2.409
2016,13,3,17,-1.77
2016,13,3,18,-4.829
2016,13,3,19,1.095
2016,13,3,20,-0.506
2016,13,3,21,3.513
2016,13,3,22,5.915
2016,13,3,23,9.704
2016,13,3,24,4.895
2016,14,3,1,8.18
2016,14,3,2,7.062
2016,14,3,3,2.613
2016,14,3,4,5.879
2016,14,3,5,2.996
2016,14,3,6,3.008
2016,14,3,7,1.431
2016,14,3,8,3.21
2016,14,3,9,3.032
2016,14,3,10,10.984
2016,14,3,11,18.558
2016,14,3,12,8.922
2016,14,3,13,8.512
2016,14,3,14,7.089
2016,14,3,15,-0.449
2016,14,3,16,-1.976
2016,14,3,17,-2.347
2016,14,3,18,-2.462
2016,14,3,19,4.353
2016,14,3,20,4.365
2016,14,3,21,4.085
2016,14,3,22,3.32
2016,14,3,23,3.48
2016,14,3,24,1.299
2016,15,3,1,1.066
2016,15,3,2,9.48
2016,15,3,3,12.512
2016,15,3,4,8.628
2016,15,3,5,8.704
2016,15,3,6,3.998
2016,15,3,7,4.765
2016,15,3,8,3.264
2016,15,3,9,4.668
2016,15,3,10,9.743
2016,15,3,11,7.704
2016,15,3,12,5.019
2016,15,3,13,0.363
2016,15,3,14,-1.058
2016,15,3,15,1.244
2016,15,3,16,2.418
2016,15,3,17,2.703
2016,15,3,18,1.558
2016,15,3,19,5.169
2016,15,3,20,2.32
2016,15,3,21,-2.558
2016,15,3,22,-1.451
2016,15,3,23,1.627
2016,15,3,24,1.512
2016,16,3,1,2.465
2016,16,3,2,2.964
2016,16,3,3,1.992
2016,16,3,4,2.24
2016,16,3,5,6.505
2016,16,3,6,4.37
2016,16,3,7,3.174
2016,16,3,8,1.003
2016,16,3,9,2.185
2016,16,3,10,7.237
2016,16,3,11,7.726
2016,16,3,12,1.171
2016,16,3,13,8.247
2016,16,3,14,9.71
2016,16,3,15,9.479
2016,16,3,16,8.123
2016,16,3,17,3.234
2016,16,3,18,14.423
2016,16,3,19,21.273
2016,16,3,20,14.296
2016,16,3,21,7.415
2016,16,3,22,6.199
2016,16,3,23,7.387
2016,16,3,24,7.142
2016,17,3,1,7.447
2016,17,3,2,3.226
2016,17,3,3,-0.344
2016,17,3,4,4.542
2016,17,3,5,6.814
2016,17,3,6,4.162
2016,17,3,7,4.656
2016,17,3,8,6.298
2016,17,3,9,6.185
2016,17,3,10,-0.791
2016,17,3,11,0.876
2016,17,3,12,-6.702
2016,17,3,13,2.848
2016,17,3,14,-2.904
2016,17,3,15,-7.945
2016,17,3,16,3.99
2016,17,3,17,5.658
2016,17,3,18,1.49
2016,17,3,19,1.325
2016,17,3,20,6.822
2016,17,3,21,7.49
2016,17,3,22,7.046
2016,17,3,23,7.732
2016,17,3,24,3.94
2016,18,3,1,3.559
2016,18,3,2,4.124
2016,18,3,3,-0.044
2016,18,3,4,0.562
2016,18,3,5,3.173
2016,18,3,6,0.829
2016,18,3,7,-1.951
2016,18,3,8,-0.237
2016,18,3,9,0.435
2016,18,3,10,-3.202
2016,18,3,11,1.426
2016,18,3,12,1.249
2016,18,3,13,0.291
2016,18,3,14,0.898
2016,18,3,15,4.115
2016,18,3,16,4.06
2016,18,3,17,6.43
2016,18,3,18,3.127
2016,18,3,19,-0.659
2016,18,3,20,5.439
2016,18,3,21,6.047
2016,18,3,22,6.108
2016,18,3,23,5.829
2016,18,3,24,2.973
2016,19,3,1,0.854
2016,19,3,2,2.043
2016,19,3,3,2.919
2016,19,3,4,2.453
2016,19,3,5,4.063
2016,19,3,6,2.208
2016,19,3,7,0.453
2016,19,3,8,2.542
2016,19,3,9,0.674
2016,19,3,10,-0.676
2016,19,3,11,2.944
2016,19,3,12,4.291
2016,19,3,13,4.27
2016,19,3,14,5.561
2016,19,3,15,3.882
2016,19,3,16,5.323
2016,19,3,17,4.482
2016,19,3,18,3.366
2016,19,3,19,4.85
2016,19,3,20,3.055
2016,19,3,21,7.846
2016,19,3,22,4.392
2016,19,3,23,5.699
2016,19,3,24,5.13
2016,20,3,1,4.647
2016,20,3,2,3.441
2016,20,3,3,5.467
2016,20,3,4,4.493
2016,20,3,5,5.205
2016,20,3,6,7.864
2016,20,3,7,8.481
2016,20,3,8,5.722
2016,20,3,9,-2.393
2016,20,3,10,-13.317
2016,20,3,11,-3.924
2016,20,3,12,1.241
2016,20,3,13,5.163
2016,20,3,14,5.027
2016,20,3,15,7.598
2016,20,3,16,6.391
2016,20,3,17,3.36
2016,20,3,18,5.657
2016,20,3,19,3.242
2016,20,3,20,-5.647
2016,20,3,21,0.057
2016,20,3,22,4.363
2016,20,3,23,2.636
2016,20,3,24,0.895
2016,21,3,1,-0.419
2016,21,3,2,5.246
2016,21,3,3,1.641
2016,21,3,4,4.971
2016,21,3,5,2.995
2016,21,3,6,5.906
2016,21,3,7,4.739
2016,21,3,8,3.108
2016,21,3,9,0.194
2016,21,3,10,6.967
2016,21,3,11,9.62
2016,21,3,12,6.815
2016,21,3,13,3.938
2016,21,3,14,5.894
2016,21,3,15,0
2016,21,3,16,9.352
2016,21,3,17,3.878
2016,21,3,18,5.258
2016,21,3,19,2.939
2016,21,3,20,3.406
2016,21,3,21,4.259
2016,21,3,22,1.409
2016,21,3,23,1.159
2016,21,3,24,2.667
2016,22,3,1,3.931
2016,22,3,2,5.957
2016,22,3,3,4.262
2016,22,3,4,5.94
2016,22,3,5,6.312
2016,22,3,6,5.741
2016,22,3,7,2.34
2016,22,3,8,-0.602
2016,22,3,9,9.296
2016,22,3,10,13.213
2016,22,3,11,13.116
2016,22,3,12,11.331
2016,22,3,13,7.477
2016,22,3,14,8.157
2016,22,3,15,4.57
2016,22,3,16,5.542
2016,22,3,17,0.478
2016,22,3,18,-2.737
2016,22,3,19,-3.38
2016,22,3,20,1.542
2016,22,3,21,4.715
2016,22,3,22,5.603
2016,22,3,23,3.558
2016,22,3,24,5.102
2016,23,3,1,5.525
2016,23,3,2,5.298
2016,23,3,3,6.434
2016,23,3,4,2.022
2016,23,3,5,4.046
2016,23,3,6,2.621
2016,23,3,7,2.848
2016,23,3,8,2.243
2016,23,3,9,-6.005
2016,23,3,10,-7.551
2016,23,3,11,0.282
2016,23,3,12,0.108
2016,23,3,13,-0.658
2016,23,3,14,1.965
2016,23,3,15,5.979
2016,23,3,16,3.847
2016,23,3,17,-0.277
2016,23,3,18,-5.008
2016,23,3,19,1.83
2016,23,3,20,4.157
2016,23,3,21,7.314
2016,23,3,22,6.917
2016,23,3,23,5.058
2016,23,3,24,6.277
2016,24,3,1,7.723
2016,24,3,2,10.019
2016,24,3,3,5.902
2016,24,3,4,-0.833
2016,24,3,5,1.902
2016,24,3,6,4.659
2016,24,3,7,2.752
2016,24,3,8,1.174
2016,24,3,9,3.335
2016,24,3,10,4.651
2016,24,3,11,5.214
2016,24,3,12,3.965
2016,24,3,13,2.752
2016,24,3,14,2.294
2016,24,3,15,1.568
2016,24,3,16,0.116
2016,24,3,17,-5.327
2016,24,3,18,-8.641
2016,24,3,19,-1.085
2016,24,3,20,3.668
2016,24,3,21,1.975
2016,24,3,22,3.685
2016,24,3,23,5.708
2016,24,3,24,4.771
2016,25,3,1,6.464
2016,25,3,2,6.482
2016,25,3,3,4.471
2016,25,3,4,5.7
2016,25,3,5,6.399
2016,25,3,6,2.231
2016,25,3,7,-2.181
2016,25,3,8,1.78
2016,25,3,9,-5.136
2016,25,3,10,-8.008
2016,25,3,11,-1.972
2016,25,3,12,0.235
2016,25,3,13,2.586
2016,25,3,14,5.504
2016,25,3,15,4.387
2016,25,3,16,4.065
2016,25,3,17,-1.856
2016,25,3,18,-7.159
2016,25,3,19,-2.942
2016,25,3,20,1.037
2016,25,3,21,4.037
2016,25,3,22,7.593
2016,25,3,23,6.979
2016,25,3,24,6.504
2016,26,3,1,15.987
2016,26,3,2,26.683
2016,26,3,3,15.772
2016,26,3,4,6.543
2016,26,3,5,3.069
2016,26,3,6,1.017
2016,26,3,7,2.217
2016,26,3,8,0.071
2016,26,3,9,-5.987
2016,26,3,10,2.009
2016,26,3,11,6.589
2016,26,3,12,4.886
2016,26,3,13,4.633
2016,26,3,14,4.487
2016,26,3,15,5.077
2016,26,3,16,3.111
2016,26,3,17,-3.454
2016,26,3,18,3.713
2016,26,3,19,10.326
2016,26,3,20,10.283
2016,26,3,21,9.065
2016,26,3,22,3.088
2016,26,3,23,-1.005
2016,26,3,24,6.441
2016,27,3,1,7.331
2016,27,3,2,6.702
2016,27,3,3,3.791
2016,27,3,4,1.53
2016,27,3,5,1.096
2016,27,3,6,0.949
2016,27,3,7,2.337
2016,27,3,8,1.536
2016,27,3,9,0.742
2016,27,3,10,2.162
2016,27,3,11,2.774
2016,27,3,12,-0.32
2016,27,3,13,1.534
2016,27,3,14,2.481
2016,27,3,15,5.88
2016,27,3,16,7.471
2016,27,3,17,6.272
2016,27,3,18,1.407
2016,27,3,19,0.857
2016,27,3,20,3.411
2016,27,3,21,5.176
2016,27,3,22,4.982
2016,27,3,23,4.314
2016,27,3,24,4.112
2016,28,3,1,6.555
2016,28,3,2,2.876
2016,28,3,3,2.792
2016,28,3,4,1.512
2016,28,3,5,1.196
2016,28,3,6,-0.139
2016,28,3,7,-3.489
2016,28,3,8,-0.694
2016,28,3,9,-5.589
2016,28,3,10,-0.789
2016,28,3,11,2.528
2016,28,3,12,1.825
2016,28,3,13,1.252
2016,28,3,14,-3.623
2016,28,3,15,1.672
2016,28,3,16,3.076
2016,28,3,17,18.621
2016,28,3,18,28.179
2016,28,3,19,14.368
2016,28,3,20,4.735
2016,28,3,21,3.849
2016,28,3,22,3.292
2016,28,3,23,3.101
2016,28,3,24,2.51
2016,29,3,1,3.323
2016,29,3,2,7.294
2016,29,3,3,5.804
2016,29,3,4,5.447
2016,29,3,5,0.027
2016,29,3,6,-5.624
2016,29,3,7,7.332
2016,29,3,8,-0.413
2016,29,3,9,-22.316
2016,29,3,10,-12.367
2016,29,3,11,0.246
2016,29,3,12,8.125
2016,29,3,13,13.333
2016,29,3,14,17.038
2016,29,3,15,11.992
2016,29,3,16,8.27
2016,29,3,17,13.418
2016,29,3,18,14.972
2016,29,3,19,4.912
2016,29,3,20,3.114
2016,29,3,21,2.652
2016,29,3,22,5.626
